"TicketID","TransactionID","CreatedDate","SubjectNoHTML","TransactionContent"
"3280631","72239869","2025-10-13 16:01:56","Cloud: Request for AWS Account and Cloud Resources for Research Project",""
"3280726","71935866","2025-09-25 12:48:21","HPC Slurm/Software Issue: Urgent: chip slurm seems not to be found",""
"3280889","71945408","2025-09-25 16:06:50","HPC Slurm/Software Issue: Issue getting space on CHIP gpu",""
"3280927","71946774","2025-09-25 16:56:10","HPC Slurm/Software Issue: GPU Job QoS not Permitted",""
"3281158","72021159","2025-09-30 17:10:20","HPC User Account: mcham2 in Student Group",""
"3281243","71954925","2025-09-26 00:00:06","HPC Other Issue: Nodes on partition pi_bennettj being used in partition 2024",""
"3281293","71992213","2025-09-29 16:34:21","HPC Other Issue: jobs getting killed on 2024 queue",""
"3281491","72083445","2025-10-03 15:01:47","Srun not working for a parallel task",""
"3281714","71968970","2025-09-26 18:20:20","HPC Slurm/Software Issue: Cannot create slurm job",""
"3282078","72617448","2025-10-31 13:11:06","Cloud: Google Vision",""
"3282188","72713394","2025-11-04 16:49:54","HPC Slurm/Software Issue: Please install newer Matlab",""
"3282261","71992977","2025-09-29 16:59:49","HPC User Account: sumyaho1 in Pi_ksolaima",""
"3282435","72016856","2025-09-30 15:09:21","Need to create account in the chip cluster under my advisors group",""
"3282455","72080990","2025-10-03 13:48:18","HPC Other Issue: client_loop: send disconnect: Broken pipe happens every few minutes",""
"3282508","72028002","2025-09-30 20:11:03","HPC Other Issue: Need to install a module for WRF Simulation.",""
"3282986","72517731","2025-10-27 22:20:16","Migrating Research Storage Volume to Ceph Cluster - pi_anuradha",""
"3282987","72452175","2025-10-23 14:16:12","Migrating Research Storage Volume to Ceph Cluster - pi_walker",""
"3282989","72725795","2025-11-04 18:28:42","Migrating Research Storage Volume to Ceph Cluster - pi_gangopad",""
"3282995","72602966","2025-10-30 16:55:51","Migrating Research Storage Volume to Ceph Cluster - pi_bsol",""
"3282997","72539090","2025-10-28 19:36:46","Migrating Research Storage Volume to Ceph Cluster - pi_bieberic",""
"3283002","72619186","2025-10-31 13:53:06","Migrating Research Storage Volume to Ceph Cluster - pi_curranfc",""
"3283005","72422708","2025-10-22 14:01:34","Migrating Research Storage Volume to Ceph Cluster - pi_cmarron",""
"3283011","72612724","2025-10-30 23:26:51","Migrating Research Storage Volume to Ceph Cluster - pi_ckviauro",""
"3283013","72612692","2025-10-30 23:25:03","Migrating Research Storage Volume to Ceph Cluster - pi_colleenb",""
"3283015","72639783","2025-10-31 18:20:42","Migrating Research Storage Volume to Ceph Cluster - pi_dchapm2",""
"3283018","72451113","2025-10-23 13:53:20","Migrating Research Storage Volume to Ceph Cluster - pi_phatak",""
"3283023","72707701","2025-11-04 15:03:43","Migrating Research Storage Volume to Ceph Cluster - pi_dillonm",""
"3283027","72218159","2025-10-11 03:05:56","Migrating Research Storage Volume to Ceph Cluster - pi_dhpark",""
"3283030","72346415","2025-10-17 14:14:08","Migrating Research Storage Volume to Ceph Cluster - pi_dli",""
"3283033","72639739","2025-10-31 18:20:05","Migrating Research Storage Volume to Ceph Cluster - pi_dfrey1",""
"3283034","72434819","2025-10-22 18:02:33","Migrating Research Storage Volume to Ceph Cluster - pi_estokan",""
"3283037","72046066","2025-10-01 18:36:19","Migrating Research Storage Volume to Ceph Cluster - pi_egreen",""
"3283044","72734810","2025-11-04 21:27:21","Migrating Research Storage Volume to Ceph Cluster - pi_ece",""
"3283046","72589150","2025-10-29 21:28:36","Migrating Research Storage Volume to Ceph Cluster - pi_choa",""
"3283048","72392280","2025-10-21 14:09:34","Migrating Research Storage Volume to Ceph Cluster - pi_carter",""
"3283387","72018279","2025-09-30 15:55:36","HPC User Account: pravi1 in pi_jianwu",""
"3283454","72021378","2025-09-30 17:15:05","HPC User Account: yliao1 in Student Group",""
"3283590","72035681","2025-10-01 13:55:24","HPC User Account: vs76219 in pi_leizhang",""
"3283593","72025803","2025-09-30 19:09:58","HPC Other Issue: recent publication",""
"3283767","72140063","2025-10-07 16:00:19","HPC Slurm/Software Issue: Deleting .julia directories",""
"3284012","72080904","2025-10-03 13:44:54","HPC Slurm/Software Issue: sbatch job is not running",""
"3284272","72085635","2025-10-03 16:05:31","HPC User Account: samratb1 in Student Group",""
"3284322","72056251","2025-10-02 13:28:43","HPC User Account: yliao1 in pi_kekechen",""
"3284639","72139665","2025-10-07 15:49:45","HPC Other Issue: slurm mem error",""
"3284658","72320184","2025-10-16 12:23:42","Assistance using UMBC HPCF Cluster to run LS Dyna simulations",""
"3285275","72085033","2025-10-03 15:45:44","HPC User Account: ankgoel in pi_ankgoel",""
"3285334","72140321","2025-10-07 16:09:58","HPC User Account: amian1 in Dr. Kann",""
"3285426","72087802","2025-10-03 17:25:32","HPC Other Issue: Resource Usage Concern on Shared Compute Node",""
"3285512","72090698","2025-10-03 19:05:03","HPC User Account: james36 in pi_stmiller",""
"3286322","72107853","2025-10-06 14:39:34","HPC Other Issue: Can I request for a cpu and a gpu using sbatch?",""
"3286362","72123731","2025-10-06 20:24:14","HPC Other Issue: c24-01 tmp area full",""
"3286765","72120417","2025-10-06 19:11:20","HPC Other Issue: Can I get the H100",""
"3286853","72210005","2025-10-10 16:40:56","HPC Other Issue: need authorization in the common directories",""
"3286959","72129727","2025-10-07 13:27:01","HPC User Account: mrippin1 in Student Group",""
"3287359","72204785","2025-10-10 14:26:50","HPC Slurm/Software Issue: Module Not Available",""
"3287360","72144736","2025-10-07 18:04:47","HPC Slurm/Software Issue: Job Recource Allocation Failing",""
"3287721","72140988","2025-10-07 16:32:20","HPC User Account: mrippin1 in oates",""
"3287907","72176056","2025-10-09 00:52:09","URGENT: NVivo Access Policy Hindering Research - Request for Immediate Remote Desktop Access",""
"3287915","72539085","2025-10-28 19:36:23","Migrating Research Storage Volume to Ceph Cluster - pi_brewster",""
"3287918","72146122","2025-10-07 18:40:58","Migrating Research Storage Volume to Ceph Cluster - pi_chang",""
"3287921","72589143","2025-10-29 21:28:31","Migrating Research Storage Volume to Ceph Cluster - pi_chang",""
"3287925","72612748","2025-10-30 23:27:40","Migrating Research Storage Volume to Ceph Cluster - pi_cmckin1",""
"3287928","72210852","2025-10-10 17:14:46","Migrating Research Storage Volume to Ceph Cluster - pi_deffner",""
"3287931","72639759","2025-10-31 18:20:24","Migrating Research Storage Volume to Ceph Cluster - pi_delgado",""
"3287935","72352529","2025-10-17 17:10:28","Migrating Research Storage Volume to Ceph Cluster - pi_georgano",""
"3287940","72397567","2025-10-21 15:52:25","Migrating Research Storage Volume to Ceph Cluster - pi_hwkang",""
"3287942","72397526","2025-10-21 15:51:13","Migrating Research Storage Volume to Ceph Cluster - pi_ithorpe",""
"3287945","72397781","2025-10-21 15:56:02","Migrating Research Storage Volume to Ceph Cluster - pi_jgong",""
"3287949","72397924","2025-10-21 15:58:29","Migrating Research Storage Volume to Ceph Cluster - pi_jliebman",""
"3287950","72210894","2025-10-10 17:15:32","Migrating Research Storage Volume to Ceph Cluster - pi_kak",""
"3287957","72398525","2025-10-21 16:04:53","Migrating Research Storage Volume to Ceph Cluster - pi_kjoshi1",""
"3287959","72398124","2025-10-21 16:03:03","Migrating Research Storage Volume to Ceph Cluster - pi_kofi",""
"3287961","72398297","2025-10-21 16:04:01","Migrating Research Storage Volume to Ceph Cluster - pi_kogan",""
"3287965","72527039","2025-10-28 14:35:37","Migrating Research Storage Volume to Ceph Cluster - pi_ksolaima",""
"3287967","72731652","2025-11-04 20:25:12","Migrating Research Storage Volume to Ceph Cluster - pi_zzbatmos",""
"3287969","72207457","2025-10-10 15:31:13","Migrating Research Storage Volume to Ceph Cluster - pi_zweck",""
"3287971","72301642","2025-10-15 14:16:57","Migrating Research Storage Volume to Ceph Cluster - pi_kturpie",""
"3287973","72452396","2025-10-23 14:20:25","Migrating Research Storage Volume to Ceph Cluster - pi_zt",""
"3287979","72452299","2025-10-23 14:18:38","Migrating Research Storage Volume to Ceph Cluster - pi_zhoul",""
"3288361","72318376","2025-10-16 01:37:55","HPC Other Issue: International student access to chip?",""
"3288390","72207384","2025-10-10 15:28:16","Utilizing matched nodes on chip-cpu",""
"3288602","72189897","2025-10-09 17:20:23","HPC Other Issue: cannot log into chip",""
"3288614","72189864","2025-10-09 17:19:20","HPC Other Issue: Unable to connect to chip",""
"3288634","72189966","2025-10-09 17:21:27","HPC Other Issue: Unable to access login shell after connecting to chip.rs.umbc.edu",""
"3288676","72189880","2025-10-09 17:19:49","HPC Slurm/Software Issue: SSH Connection Hanging",""
"3288709","72189922","2025-10-09 17:20:47","HPC Slurm/Software Issue: Cant log in",""
"3288849","72187131","2025-10-09 15:58:20","HPC Slurm/Software Issue: ADA storage",""
"3288952","72398956","2025-10-21 16:10:21","Migrating Research Storage Volume to Ceph Cluster - pi_ljmei",""
"3288957","72450993","2025-10-23 13:51:15","Migrating Research Storage Volume to Ceph Cluster - pi_mfagan",""
"3288960","72452058","2025-10-23 14:12:36","Migrating Research Storage Volume to Ceph Cluster - pi_ughosh",""
"3288964","72451669","2025-10-23 14:06:28","Migrating Research Storage Volume to Ceph Cluster - pi_shenj",""
"3288965","72450932","2025-10-23 13:50:09","Migrating Research Storage Volume to Ceph Cluster - pi_mathew",""
"3288967","72527248","2025-10-28 14:40:05","Migrating Research Storage Volume to Ceph Cluster - pi_ordopa1",""
"3288968","72452016","2025-10-23 14:11:53","Migrating Research Storage Volume to Ceph Cluster - pi_thunguye",""
"3288973","72451242","2025-10-23 13:55:50","Migrating Research Storage Volume to Ceph Cluster - pi_reynoter",""
"3288975","72398908","2025-10-21 16:09:26","Migrating Research Storage Volume to Ceph Cluster - pi_lindahl",""
"3288979","72399083","2025-10-21 16:12:43","Migrating Research Storage Volume to Ceph Cluster - pi_lpollio1",""
"3288980","72399594","2025-10-21 16:20:21","Migrating Research Storage Volume to Ceph Cluster - pi_motteler",""
"3288982","72399670","2025-10-21 16:21:27","Migrating Research Storage Volume to Ceph Cluster - pi_ncastro",""
"3288983","72399720","2025-10-21 16:22:17","Migrating Research Storage Volume to Ceph Cluster - pi_nroy",""
"3288987","72451147","2025-10-23 13:54:18","Migrating Research Storage Volume to Ceph Cluster - pi_pyoung",""
"3288988","72451198","2025-10-23 13:55:08","Migrating Research Storage Volume to Ceph Cluster - pi_remer",""
"3288991","72451583","2025-10-23 14:04:39","Migrating Research Storage Volume to Ceph Cluster - pi_sahuja1",""
"3288993","72464521","2025-10-23 19:01:22","Migrating Research Storage Volume to Ceph Cluster - pi_shimei",""
"3288998","72452211","2025-10-23 14:17:11","Migrating Research Storage Volume to Ceph Cluster - pi_yamataka",""
"3289003","72207416","2025-10-10 15:29:16","Migrating Research Storage Volume to Ceph Cluster - pi_yurganov",""
"3289011","72527475","2025-10-28 14:42:59","Migrating Research Storage Volume to Ceph Cluster - pi_zliang",""
"3289012","72451285","2025-10-23 13:56:44","Migrating Research Storage Volume to Ceph Cluster - pi_riaduli",""
"3289018","72336371","2025-10-16 19:09:44","Migrating Research Storage Volume to Ceph Cluster - pi_sergio",""
"3289025","72549278","2025-10-29 13:46:59","Migrating Research Storage Volume to Ceph Cluster - pi_zmclaren",""
"3289155","72396333","2025-10-21 15:27:18","HPC New Group: pi_rmwillia",""
"3289186","72188998","2025-10-09 16:54:34","Start a new group under a PI",""
"3289187","72191668","2025-10-09 18:11:12","Start a new group under a PI",""
"3289431","72211306","2025-10-10 17:33:55","HPC Other Issue: Students lack global access in the common directory in pi_mkann lab space on CHIP",""
"3289503","72214706","2025-10-10 19:14:02","HPC User Account: ansukhin in Center for Navigation, Timing & Frequency Research",""
"3289659","72223269","2025-10-12 20:10:29","RCD Consult: Deep Lab Cut",""
"3289689","72216003","2025-10-10 19:52:19","HPC New Group: pi_proutyr1",""
"3289693","72329932","2025-10-16 17:12:44","HPC New Group: pi_bfisher2",""
"3289694","72327037","2025-10-16 15:32:18","HPC New Group: pi_kcho8",""
"3289695","72638112","2025-10-31 17:48:54","HPC New Group: pi_hodae1",""
"3289729","72207588","2025-10-10 15:34:14","Migrating Research Storage Volume to Ceph Cluster - pi_zweck",""
"3289747","72214552","2025-10-10 19:07:35","HPC User Account: burnsm in Student Group",""
"3289785","72209705","2025-10-10 16:32:34","HPC User Account: rmwillia in misc-lab",""
"3289788","72209865","2025-10-10 16:36:53","create new HPC PI group",""
"3290086","72268108","2025-10-14 17:31:42","HPC Other Issue: Not able to connect to JupyterLab on Chip",""
"3290310","72240064","2025-10-13 16:06:20","HPC User Account: khoffman in Hoffman_electric_fish_project",""
"3291129","72250889","2025-10-13 21:58:15","HPC User Account: laisg1 in Student Group",""
"3291162","72712867","2025-11-04 16:40:26","HPC Other Issue: change with Intel C compiler?",""
"3291564","72337137","2025-10-16 19:35:40","HPC Other Issue: g24-12 issue",""
"3293453","72309050","2025-10-15 17:13:25","HPC Other Issue: My jobs not running on Chip today",""
"3293474","72308965","2025-10-15 17:09:11","CMake issue on Cluster (Office Hours Follow up)",""
"3293526","72398003","2025-10-21 16:00:08","HPC Slurm/Software Issue: Conda environment",""
"3294124","72331579","2025-10-16 18:03:42","HPC User Account: skhisa1 in FSI",""
"3295053","72375618","2025-10-20 18:36:23","HPC User Account: kkanike1 in FSI",""
"3295071","72375456","2025-10-20 18:33:56","HPC User Account: jchen35 in Machine Learning for Signals Processing Lab",""
"3295672","72389751","2025-10-21 13:24:05","Request for Additional Shared Storage (2TB)",""
"3295788","72378520","2025-10-20 19:08:52","Requesting Additional Shared Storage (2TB)",""
"3296672","72458889","2025-10-23 16:45:16","HPC User Account: sp65610 in pi_weltyc",""
"3296766","72462863","2025-10-23 18:21:16","HPC Other Issue: Ollama running unexpectedly slow",""
"3296910","72606850","2025-10-30 18:44:55","HPC Other Issue: Running Hspice software on HPCF",""
"3298342","72456450","2025-10-23 15:52:23","HPC Other Issue: 5-days time limit not enough for jobs",""
"3298471","72457824","2025-10-23 16:21:05","HPC Other Issue: I cannot login to my ada account",""
"3298811","72480009","2025-10-24 15:50:45","HPC User Account: asayyed2 in H.A.R.M.O.N.I. Lab",""
"3299581","72523983","2025-10-28 13:33:04","HPC User Account: nageshc1 in FSI",""
"3299984","72524540","2025-10-28 13:43:27","HPC User Account: rrobert2 in Quantum Thermodynamics Group",""
"3300174","72523771","2025-10-28 13:29:02","HPC User Account: josey1 in Deffner",""
"3300690","72727340","2025-11-04 18:52:46","Data upload and server processing",""
"3301107","72562517","2025-10-29 17:44:30","HPC User Account: ii69854 in nkarimi",""
"3301187","72636518","2025-10-31 17:12:23","HPC New Group: pi_kotturi",""
"3301564","72605706","2025-10-30 18:16:49","HPC Other Issue: very slow editing on /home/sergio on c24-52",""
"3302104","72622232","2025-10-31 15:07:37","HPC Other Issue: Need cnDNN 8.4.1.50 module on CHIP",""
"3304171","72603896","2025-10-30 17:23:27","HPC Other Issue: so slooooooooow, can't get anything done",""
"3304395","72643338","2025-10-31 19:53:50","HPC New Group: pi_tatsuya",""
"3304442","72705445","2025-11-04 14:26:41","HPC Other Issue: more hardware details",""
"3304534","72612575","2025-10-30 22:55:41","HPC Other Issue: Reset My Password",""
